shop,title,price,place,buy_num
1220,得渠道得天下,陕西凉皮擀面皮美凉王陕西宝鸡美食特产小吃方便真空凉皮速食7袋,34.90,陕西,1420.0
1221,爱上我食品专营店,肉松饼 一袋多个 260g百草味传统糕点网红零食 特色小吃美食点心,9.50,未知,15.0
1222,天天想周周,一城一味螺阿姨螺蛳粉300g*3袋正宗广西特产酸辣螺丝狮粉包邮,44.70,广西,464.0
1223,tb530877625,安徽阁上马玉虎马玉豹无为板鸭板鹅整只正宗马记芜湖特产真空,135.00,安徽,177.0
1224,yanglin19810606,捞王胡椒猪肚鸡猪肚包鸡料包酒店饭店餐饮用特色半成品菜肉类,45.00,湖南,143.0
1225,新疆黎氏食品商行,新疆正宗伊犁熏马肠子哈萨克熏马肉烟熏肉类地方特色特产两斤,98.00,未知,174.0
1226,寻找我的成功之路,好欢螺螺蛳粉300gx3袋 正宗柳州特产米线方便粉丝好吃的包邮,38.70,上海,419.0
1227,叮咛食品专营店,【10件6折】百草味蔓越莓曲奇100g网红美食手工饼干点心早餐,9.90,上海,2.0
1228,深井锦记烧腊,深井烧腊广东特产腊味美食即食真空熟食私房菜烧鹅店广式脆皮烧鸭,98.00,广东,296.0
1229,果赞食品专营店,阿宽红油面皮105g方便速食干拌面非油炸地域特色美食酸辣宽面皮,3.90,上海,34.0
1230,徽宝食品专营店,安徽宣城水阳鸭脚包鸭肠包爪掌心三宝零食腊味火锅美食下酒菜小吃,0.99,安徽,233.0
1231,罗曼帝克食品专营店,百草味肉松饼260g儿童早餐零食小吃美食肉松味早餐饼糕点休闲小吃,9.60,未知,17.0
1232,于洛先生的假日,于洛先生 凤梨酥休闲零食办公室美食特产网红糕点心小吃食品,29.80,浙江,385.0
1233,liuwenhan_2012,湖南特产长沙浪哥捆鸡现切新鲜非素捆鸡猪小肠熟食肠衣卷网红,25.00,湖南,1014.0
1234,wholesale2013,好欢螺螺蛳粉柳州螺狮粉特产美食酸辣粉螺丝粉300gX10袋正宗包邮,129.00,广西,149.0
1235,甜果工作室,德州乡盛扒鸡五香鸡正宗清真整只烧鸡山东美食肉食熟食真空即食,43.80,山东,672.0
1236,岐山人家,老八米线麻辣陕西特产美食小吃方便真空细砂锅米线速食5袋装,39.80,陕西,289.0
1237,熙老板泾县专卖店,【熙老板_曲奇馅饼108g】烘焙网红饼干手工美食爆浆软心曲奇饼,9.90,未知,28.0
1238,春都食品旗舰店,春都肘花火腿肠260克纯肉即食真空卤味熟食下酒菜水晶无淀粉整箱,30.50,河南,2114.0
1239,爱尚心品牌,秦记肉饼 五香肉夹馍中式汉堡 早餐饼 白吉馍美食,26.80,山东,2.0
1240,商易成,【三只松鼠_蒸蛋糕1000g/整箱】早餐营养零食小面包点心代餐,24.80,安徽,627.0
1241,百贝网购,半斤 潮汕卤水网红拉丝猪大肠头 卤味猪肥肠肉熟食美食卤味卤菜,48.50,广东,286.0
1242,无锡精致美食,无锡特产美食每日现做糖醋排骨糖醋小排冰鲜真空一斤顺丰冰鲜包装,89.00,江苏,125.0
1243,gxlzxm_2007,螺蛳粉螺霸王螺丝粉广西柳州正宗美食特产10包礼盒装整箱螺狮粉,115.00,广西,349.0
1244,金萧88,来伊份松仁核桃糕500g正品软糖原味传统糕点点心休闲来一份,33.90,上海,195.0
1245,味满堂食品专营店,米老头芝麻棒零食小吃网红夹心粗粮米果酥特产美食好吃的休闲食品,8.90,未知,5.0
1246,宣城琪瑞食品专营店,年货宣城水阳鸭脚包鸭肠包爪掌心腊鸭爪三宝干锅清蒸食材腊味,1.10,未知,162.0
1247,兴宁千堆雪,盐焗鸡翅梅州客家美食振城香辣鸡翅风干油炸烤鸡翅网红盐焗鸡翅爪,39.80,广东,295.0
1248,青松食品专营店,百草味香卤味猪蹄150g肉食熟食即食真空小美食成人款好吃的酱肘子,14.90,河南,5.0
1249,liuyongjkl,良品铺子零食菠萝口袋面包早餐夹心面包蒸蛋糕手撕三明治吐司,65.00,安徽,131.0
1250,季宜国,纳入非遗的地方美食 戏多的早餐点心 不爱豆浆恋上糍粑的糯米油条,62.00,江苏,1493.0
1251,tb904421,抖音密子君推荐北京芝麻烧饼清真穆民美食椒盐烧饼牛街小吃排队,45.00,北京,289.0
1252,陕西惠生源电商,陕西擀面皮280gx5袋 手工真空凉皮西安美食宝鸡岐山特产小吃,29.80,陕西,3040.0
1253,up2u_perfume,羊蝎子2019北京美食Bi吃榜蝎王府羊蝎子锅羊肉闪送顺丰全国真空,198.00,北京,49.0
1254,辛灿食品专营店,来伊份伊仔蛋糕220g糕点早餐美食鸡蛋糕小吃面包休闲办公零食糕点,12.90,上海,8.0
1255,糊布啦臭臭,吉祥点心甜食红豆沙栗子玛天津北京美食传统宫廷糕点手工点心零食,23.90,天津,3035.0
1256,longshiliykk,海南腌粉3盒装包邮 正宗海南美食小吃卤粉 海南米粉特产海南粉,49.80,海南,323.0
1257,李成小铺,拍3份包邮 真空包装 云龙湖阿喆米线 阿吉吃喝玩乐大徐州美食国内,24.90,江苏,661.0
1258,信阳三只熊猫食品专营店,百草味小米锅巴80g网红好吃不贵的零食小吃宿舍办公室休闲品,6.90,未知,5.0
1259,hanyan19760121,贵阳脆哨软哨贵州特色小吃零食瘦五花猪肉脯油脂渣臊子非丁家,29.50,贵州,833.0
1260,lmm0925,桂螺皇螺蛳粉6包装 柳州螺丝粉连锁店美食夜宵土特产零食米粉,86.00,广西,172.0
1261,whlppz,【良品铺子青团240g】网红咸蛋黄肉松零食特产美食麻薯糯米糍糕点,17.90,湖北,14.0
1262,刘小歪食品专营店,浑源凉粉450g 正宗山西特产大同美食小吃土豆媳妇高碗托即食凉粉,6.65,未知,10.0
1263,陕西惠生源电商,陕西宝鸡岐山擀面皮+牛筋面各3袋 共发280gx6袋套餐,29.80,陕西,1389.0
1264,周黑鸭食品旗舰店,【周黑鸭旗舰店_经典大包装】鸭脖215g*3袋 美食特产食品零食小吃,74.70,未知,88.0
1265,周黑鸭食品旗舰店,【周黑鸭旗舰店_锁鲜】气调盒装卤酱板鸭230g*2盒美食休闲小零食,107.60,未知,183.0
1266,当当网官方旗舰店,奶奶*懂得（腾讯视频美食纪录片同步播出）,34.00,北京,23.0
1267,当当网官方旗舰店,【当当网 正版书籍】世界美食大师丛书：意大利餐,49.00,北京,0.0
1268,千味源食品专营店,千丝手撕面包整箱网红早餐小零食品蒸蛋糕点心好吃不贵的宿舍,8.90,未知,85.0
1269,妙香亨食品专营店,百草味蔓越莓曲奇100g*3好吃不贵的办公室零食饼干小点心,8.90,北京,11.0
1270,三亩田食品专营店,百草味芝麻猪肉脯100g美食小吃零食靖江肉干肉铺休闲食品肉类熟食,17.80,上海,8.0
1271,沧澜流转,南京美食 吉姆大师傅 抖臀蛋糕纯手工古早味老式鸡蛋糕爆浆网红,33.00,江苏,545.0
1272,三亩田食品专营店,百草味草莓干100g蜜饯果脯新鲜水果干网红休闲办公室美食零食小吃,9.90,上海,2.0
1273,qq83393468,澳门特产钜记饼家 紫菜肉松凤凰卷礼盒装 澳门手信传统伴手礼,111.80,澳门,72.0
1274,李荣an艺术,鸭得堡鸭血粉丝汤老鸭网红排队传统美食南京特色美食小吃国内代购,31.80,江苏,390.0
1275,伟臣食品专营店,【满198减100】百草味蔓越莓曲奇100g美食手工饼干点心办公室零食,11.60,河南,1.0
1276,金萧88,来伊份藤椒凤爪500g休闲零食鸡肉麻辣味鸡爪小吃美食特产小包散装,45.90,上海,178.0
1277,双塔食品旗舰店,双塔龙口粉丝方便面速食锡纸花甲扇贝粉丝鸭血爆肚干货袋装正宗,29.90,山东,10000.0
1278,十里竹廊,婺源清明果婺源美食江西特产美食 自制青团 10个,25.80,江西,73.0
1279,shaoruoxi114,500g2碗正宗梅菜扣肉下饭菜美食12碗可选,16.90,江苏,0.0
1280,全食加,包邮 粉叔陵水酸粉海南粉抱罗粉组合套餐 特产美食腌粉酸辣,56.00,海南,258.0
1281,linrune,【现货5袋装螺蛳粉】韩太美食正宗广西柳州特产螺丝米线粉丝包邮,52.80,广西,394.0
1282,hongse1018,网红蛋黄酥台湾直邮排队美食香格礼坊蛋黄酥芋头酥小月饼台中直航,199.00,台湾,55.0
1283,快刀浪子剑251499071,八亩沟老何家纯手工擀面皮陕西宝鸡 岐山 真空袋装凉皮6份装,29.90,未知,1039.0
1284,金萧88,来伊份盐焗鸡翅5包卤味熟食美食小吃零食网红休闲食品鸡肉来一份,33.90,上海,378.0
1285,李荣an艺术,现做正宗章云板鸭/烤鸭带卤汁南京特产传统人气美食国内代购顺丰,38.00,江苏,190.0
1286,小小鸟食品,牙签牛肉恰味道湖南麻辣美食特产孕妇香辣味特色休闲即食小吃零食,19.60,湖南,6000.0
1287,青松食品专营店,【百草味-麻辣味牛板筋125g】休闲美食小吃零食熟食牛肉干小包装,12.90,河南,2.0
1288,上海广播电视土特产直营店,国际饭店蝴蝶酥200g点心上海特产原味芝士味特色美食伴手礼,38.00,未知,218.0
1289,可爱的阿贝,黑椒牛肉馅饼早餐牛肉饼煎饼速冻半成品成人款营养早餐10个,29.60,浙江,702.0
1290,卡库拉玛塔塔3344,巧姐妹美食贵州特产遵义羊肉粉虾子羊肉粉原汤非浓缩高汤3份特惠,46.50,未知,420.0
1291,小牛的烤肉,2件装 网红脆皮五花肉 刘立民脆皮烤肉熟食即食美食特产特色小吃,69.00,云南,202.0
1292,矬矬oooo,香港美食小熊脆香片巧克力可可夏威夷果脆脆零食下午茶伴手礼礼盒,88.00,安徽,90.0
1293,xiangdemei3721,腊猪脚四川特产美食农家自制柏枝柴火烟熏猪蹄重庆前腿整只3斤,62.00,重庆,325.0
1294,lijiang2008qd,李记脂渣青岛美食特产五花肉猪肉油粕脯渣酥脆肉低脂油渣子猪油渣,39.80,山东,294.0
1295,百变贝贝_2008,阿喆米线 云龙湖网红美食 徐州特产米线小吃 徐州小食代美食,25.80,江苏,433.0
1296,三生川商贸,三生川辣椒铺 四川正宗腊味农家烟熏自制腊肉美食特产400g,69.00,四川,345.0
1297,lsl锁心,顺丰航空包邮正宗四川味美食南充特产熟食卤味绸都杨鸭子麻辣香酥,65.00,四川,158.0
1298,jazzlinmon,螺狮粉5包装广西特产螺丝粉300g整箱速食袋装美食正宗柳州螺蛳粉,42.99,广西,182.0
1299,内蒙特产汇,整箱10袋元元会螺蛳粉正宗广西柳州特产350克水煮网红零食,129.00,广西,113.0
1300,方超008,咸蛋黄肉松青团传统糕点美食传统手工老式制作清明果无糖现做现发,49.98,江苏,179.0
1301,xiaoyi2195,【新品小龙虾味】好欢螺螺蛳粉柳州特产美食酸辣粉320gx10袋包邮,149.00,广西,34.0
1302,赖兴菊,贵州特产毕节大方手撕豆腐贵阳特色各地方美食麻辣豆干小吃臭豆干,29.80,贵州,1202.0
1303,cmflyy,美食特价安徽宣城特产水阳三宝腊鸭掌腌鸭脚包风干腊鸭翅美味火锅,38.00,安徽,593.0
1304,libolin517,四川宜宾特产糕点猪儿粑叶儿粑 美食粑粑小吃鸭儿耙3袋装肉汤圆,44.50,四川,277.0
1305,全食加,正常发货 正宗海南粉5盒装海南特产美食米粉速食腌粉小吃易小满,94.00,海南,109.0
1306,胖老汉新疆特色椒麻鸡,正宗胖老汉新疆特色椒麻鸡手撕美食方便快捷休闲小吃零食真空包邮,83.00,未知,76.0
1307,阿培培培,冷吃兔自贡川湘仔麻辣美食兔肉成都重庆网红袋装四川特产小吃零食,21.90,四川,1014.0
1308,taylorwei72,轩妈家芝士酥4枚 蛋黄酥芝士雪媚娘麻薯软糯糕点美食小吃早餐零食,39.90,广西,127.0
1309,德思恩舌尖上的诱惑,西安老孙家泡馍 牛肉泡馍5连包 方便速食 回民街小吃陕西特产,37.50,未知,593.0
1310,yuhelieba,玉禾列巴面包俄罗斯大列巴早餐代餐全麦零食坚果美食果仁糕点点心,28.80,河南,1263.0
1311,广东温氏食品公司,广东酱油鸡850g 正宗烧鸡美食即食豉油鸡零食五香卤味鸡熟食特产,49.90,未知,277.0
1312,gxqhsm,好欢螺螺蛳粉300g三袋装 广西柳州螺丝粉正宗包邮酸辣粉宿舍,38.70,广西,1039.0
1313,liu197028,俄罗斯风味腌猪肉 伏特加 五花肉 萨洛 即食 欧式美食下酒菜包邮,85.00,黑龙,368.0
1314,wg王刚1590,美食作家王刚四川成都自贡休闲小吃熟食零食冷吃牛肉105g205g包邮,28.80,四川,1874.0
1315,疆南味道,切糕新疆特产纯手工正宗传统散装舌尖上的中国核桃玛仁糖一斤,29.90,新疆,585.0
1317,周黑鸭食品旗舰店,【周黑鸭旗舰店_锁鲜】气调盒装鸭腿220g*2 美食特产食品零食小吃,55.60,上海,177.0
1318,h0661,黔五福美味肉丝400g猪肉丝贵州特产小吃休闲零食瘦肉猪肉干肉脯,8.00,贵州,4.0
1320,全志食品专营店,港荣蒸蛋糕900g整箱代餐早餐食品糕点心美食小面包网红零食品奶香,37.90,福建,226.0
1321,当当网官方旗舰店,回家吃饭（美食堂*作品，手把手教您时尚美味的家常菜肴，家的味道，幸福的味道。）,36.30,北京,0.0
1322,三亩田食品专营店,百草味冻干榴莲干30g金枕头水果肉脯网红休闲办公室美食零食小吃,12.50,上海,5.0
1324,meijulai,正宗脆皮烤乳猪整只地方特产黄金烤全猪舌尖美食熟食国庆送礼盒装,188.00,重庆,15.0
1325,lv阿兴,安徽无为特产正宗无为马记板鸭特色美食卤鸭卤鹅小吃真空顺丰包邮,58.00,安徽,304.0
1326,朱水涛9039,云南特产临沧沧源佤膳香酥牛肉干牛干巴条美食零食大袋装360克包,120.00,云南,79.0
1327,拉拉钩5751,【现货】3包装 小龙虾味螺蛳粉 柳州美食特产320g×3袋包邮,44.70,广西,41.0
1328,tb712438_44,古早红豆饼馅饼 手工绿豆豆沙饼厦门特产糕点小吃美食早餐零食,26.80,福建,105.0
1329,hanyan19760121,贵州豆腐丸子油豆腐圆子美食贵阳特产小吃豆腐果素食品送蘸水500g,19.50,贵州,768.0
1330,yuxi钰玺,切糕新疆特产纯手工正宗传统散装舌尖上的中国玛仁糖零食一斤,39.90,新疆,426.0
1331,盛志望企业,盛志望麻酱红油凉皮5盒装陕西西安特产真空装酿皮清真品,68.00,陕西,58.0
1332,npider,阳际山野江西牛肚粉方便美食速食早餐夜宵米粉米线特产,16.90,江西,1617.0
1333,浅食记,脍记四川特产成都军屯锅盔锅魁馍千层酥馅饼地方特色早餐小吃,49.80,四川,308.0
1334,ykajie,永康肉麦饼纯手工金华美食永康干菜饼雪菜麦饼早餐5个装江浙沪包,29.90,浙江,316.0
1335,鸡王食品,【南宁鸡王】盐焗鸡翅 客家美食 鸡王鸡翅锁鲜包装特产秘制小吃,100.00,广西,178.0
1336,兔子0883,南京特产特色美食 徐家鸭子店 烤鸭盐水鸭真空百年老店伴手礼,128.00,江苏,41.0
1337,沧澜流转,南京特产 千里酥 沙拉红豆卷 爆浆奶香蛋糕网红零食 南京人气,20.00,江苏,399.0
1338,湖南恰乐食品经营部,全球通蛋黄酥30包 整箱散装美食早餐传统 老饼店休闲食品面包糕点,23.80,未知,829.0
1339,沧澜流转,南京特产 鸡蛋汉堡 鲜肉汉堡包馅饼鸡蛋饼 早餐小吃 南京人气,22.00,江苏,1482.0
1340,天天卖家天天卖,西北甘肃兰州美食火吧流汁宽粉网红小吃宿舍即食自热小火锅土豆粉,17.80,甘肃,1156.0
1341,taylorwei72,轩妈家蛋黄酥 4种口味混合组合装糕点美食早餐点心零食小吃,65.80,广西,135.0
1342,wg王刚1590,美食作家王刚四川成都自贡特产香辣兔腿办公室小吃2只独立装包邮,28.90,四川,777.0
1343,吉林汪清专卖,东北特产美食延边汪清申联方便面原上海美味肉蓉面火锅面整箱,29.99,未知,600.0
1344,五谷杂粮农家院,老孙家羊肉泡馍西安陕西名吃正宗地方特产小美食经典速食方便清真,37.50,陕西,322.0
1345,lansha8898,湖南特产酱板鸭美食辣小吃零食礼盒装土特产零食大礼包节日送礼品,89.80,湖南,118.0
1346,青松怡客零食商城,买一箱儿童小零食网红美食大礼包散装消磨时间休闲食品耐吃的小吃,58.80,未知,57.0
1347,npider,阳际山野肥肠粉方便美食速食早餐夜宵江西米粉米线特产,16.90,江西,1549.0
1348,鱼鱼35,网红美食 爸爸糖手工吐司 多种口味土司切片面包 当天现做 顺丰,28.00,江苏,177.0
1349,小柯0809,Hape白色厨房美食家厨房儿童过家家男孩女孩1-3-4-岁益智仿真玩具,319.00,浙江,22.0
1350,maxue1630,伊味儿猪尾巴500g肉类卤味熟食即食猪尾 休闲零食品特产小吃,69.90,江苏,174.0
1351,51吃货,良品铺子肉松饼散装早餐糕点零食好吃的美食小吃办公休闲食品380g,26.90,浙江,30.0
1352,zhouyanfenqq,四川特产蛋黄猪肝舌尖上的中国美食烟熏腊肉味猪肝农家自制银杏肝,58.00,四川,356.0
1353,zl332089452,南充舞凤山·杨家联杨鸭子四川特产香酥卤鸭子新品美食小吃900克,66.00,四川,94.0
1354,果思源2018,友臣肉松饼5斤装好吃的零食网红食物美食早餐美食品袋装零食小吃,29.80,辽宁,999.0
1355,李荣an艺术,曹宽粑粑坊绵绵糕南京特产老式鸡蛋糕特色网红美食小吃点国内代购,14.50,江苏,268.0
1356,农家秘制,当天现烧五香4斤酱牛肉大块卤味腿牛肉下酒菜美食熟食真空即食,188.00,上海,55.0
1357,可人的宝宝,螺蛳粉正宗广西柳州螺蛳粉桂小萌螺蛳粉网红美食螺蛳粉305g*10包,96.00,广西,157.0
1358,sweetbaby馨儿,四川特产正宗广汉缠丝兔整只美味小吃美食麻辣抖音同款风干兔肉干,69.90,四川,115.0
1359,青谷食品专营店,冰糖葫芦老北京特产山楂零食大礼包新鲜500g小吃美食蜜饯,34.20,山东,1.0
1360,瑷格优品,杉城 情人节网红休闲零食大礼包一整箱送女友女生儿童礼盒品,158.00,广东,0.0
1361,李杨帆2008,太记230g榴莲饼广东零食小吃休闲食品糕点传统手工陈皮糕桂花,30.40,广东,0.0
1362,茉含宝贝,广西柳州螺蛳粉佳味螺320g*10袋礼盒装方便粉丝面包邮网红,128.00,广西,112.0
1363,pralinecandy,好欢螺螺蛳粉400gx3袋 广西粉柳州美食正宗螺丝粉方便米线 包邮,44.70,广东,57.0
1364,无锡精致美食,毛华玉兰饼 无锡传统特产小吃美食鲜肉30只 顺丰冰鲜包装 加冰袋,118.00,江苏,67.0
1365,火号掌柜的,火号麻辣鸭舌 3袋包邮香辣鸭舌头小吃零食火焰兔成都特色鸭肉,23.80,四川,634.0
1366,地道石屏,舌尖美食云南石屏北门帅虹非转基因包浆豆腐5条装送蘸水油炸烧烤,28.50,云南,491.0
1367,柯凯茜,罗森便利店 人气冰淇淋蛋糕美食甜点 冰皮月亮蛋糕 全国顺丰包邮,65.00,江苏,192.0
